t(c)	y(m)
1.747	70.61
1.748	70.68
1.749	70.75
1.750	70.82
1.751	70.89
1.752	70.96
1.753	71.03
1.754	71.11
1.755	71.18
1.756	71.25
1.757	71.32
1.758	71.39
1.759	71.46
1.760	71.54
1.761	71.61
1.762	71.68
1.763	71.75
1.764	71.82
1.765	71.89
1.766	71.97
1.767	72.04
1.768	72.11
1.769	72.18
1.770	72.25
1.771	72.32
1.772	72.40
1.773	72.47
1.774	72.54
1.775	72.61
1.776	72.68
1.777	72.76
1.778	72.83
1.779	72.90
1.780	72.97
1.781	73.05
1.782	73.12
1.783	73.19
1.784	73.26
1.785	73.34
1.786	73.41
1.787	73.48
1.788	73.55
1.789	73.63
1.790	73.70
1.791	73.77
1.792	73.84
1.793	73.92
1.794	73.99
1.795	74.06
1.796	74.13
1.797	74.21
1.798	74.28
1.799	74.35
1.800	74.43
1.801	74.50
1.802	74.57
1.803	74.65
1.804	74.72
1.805	74.79
1.806	74.86
1.807	74.94
1.808	75.01
1.809	75.08
1.810	75.16
1.811	75.23
1.812	75.30
1.813	75.38
1.814	75.45
1.815	75.53
1.816	75.60
1.817	75.67
1.818	75.75
1.819	75.82
1.820	75.89
1.821	75.97
1.822	76.04
1.823	76.11
1.824	76.19
1.825	76.26
1.826	76.34
1.827	76.41
1.828	76.48
1.829	76.56
1.830	76.63
1.831	76.71
1.832	76.78
1.833	76.85
1.834	76.93
1.835	77.00
1.836	77.08
1.837	77.15
1.838	77.23
1.839	77.30
1.840	77.37
1.841	77.45
1.842	77.52
1.843	77.60
1.844	77.67
1.845	77.75
1.846	77.82
1.847	77.90
1.848	77.97
1.849	78.05
1.850	78.12
1.851	78.19
1.852	78.27
1.853	78.34
1.854	78.42
1.855	78.49
1.856	78.57
1.857	78.64
1.858	78.72
1.859	78.79
1.860	78.87
1.861	78.94
1.862	79.02
1.863	79.09
1.864	79.17
1.865	79.25
1.866	79.32
1.867	79.40
1.868	79.47
1.869	79.55
1.870	79.62
1.871	79.70
1.872	79.77
1.873	79.85
1.874	79.92
1.875	80.00
1.876	80.08
1.877	80.15
1.878	80.23
1.879	80.30
1.880	80.38
1.881	80.45
1.882	80.53
1.883	80.61
1.884	80.68
1.885	80.76
1.886	80.83
1.887	80.91
1.888	80.99
1.889	81.06
1.890	81.14
1.891	81.21
1.892	81.29
1.893	81.37
1.894	81.44
1.895	81.52
1.896	81.60
1.897	81.67
1.898	81.75
1.899	81.83
1.900	81.90
1.901	81.98
1.902	82.06
1.903	82.13
1.904	82.21
1.905	82.29
1.906	82.36
1.907	82.44
1.908	82.52
1.909	82.59
1.910	82.67
1.911	82.75
1.912	82.82
1.913	82.90
1.914	82.98
1.915	83.05
1.916	83.13
1.917	83.21
1.918	83.29
1.919	83.36
1.920	83.44
1.921	83.52
1.922	83.59
1.923	83.67
1.924	83.75
1.925	83.83
1.926	83.90
1.927	83.98
1.928	84.06
1.929	84.14
1.930	84.21
1.931	84.29
1.932	84.37
1.933	84.45
1.934	84.52
1.935	84.60
1.936	84.68
1.937	84.76
1.938	84.84
1.939	84.91
1.940	84.99
1.941	85.07
1.942	85.15
1.943	85.23
1.944	85.30
1.945	85.38
1.946	85.46
1.947	85.54
1.948	85.62
1.949	85.69
1.950	85.77
1.951	85.85
1.952	85.93
1.953	86.01
1.954	86.09
1.955	86.17
1.956	86.24
1.957	86.32
1.958	86.40
1.959	86.48
1.960	86.56
1.961	86.64
1.962	86.72
1.963	86.79
1.964	86.87
1.965	86.95
1.966	87.03
1.967	87.11
1.968	87.19
1.969	87.27
1.970	87.35
1.971	87.43
1.972	87.50
1.973	87.58
1.974	87.66
1.975	87.74
1.976	87.82
1.977	87.90
1.978	87.98
1.979	88.06
1.980	88.14
1.981	88.22
1.982	88.30
1.983	88.38
1.984	88.46
1.985	88.54
1.986	88.62
1.987	88.69
1.988	88.77
1.989	88.85
1.990	88.93
1.991	89.01
1.992	89.09
1.993	89.17
1.994	89.25
1.995	89.33
1.996	89.41
1.997	89.49
1.998	89.57
1.999	89.65
2.000	89.73
2.001	89.81
2.002	89.89
2.003	89.97
2.004	90.05
2.005	90.13
2.006	90.21
2.007	90.29
2.008	90.37
2.009	90.45
2.010	90.54
2.011	90.62
2.012	90.70
2.013	90.78
2.014	90.86
2.015	90.94
2.016	91.02
2.017	91.10
2.018	91.18
2.019	91.26
2.020	91.34
2.021	91.42
2.022	91.50
2.023	91.58
2.024	91.66
2.025	91.75
2.026	91.83
2.027	91.91
2.028	91.99
2.029	92.07
2.030	92.15
2.031	92.23
2.032	92.31
2.033	92.39
2.034	92.48
2.035	92.56
2.036	92.64
2.037	92.72
2.038	92.80
2.039	92.88
2.040	92.96
2.041	93.05
2.042	93.13
2.043	93.21
2.044	93.29
2.045	93.37
2.046	93.45
2.047	93.54
2.048	93.62
2.049	93.70
2.050	93.78
2.051	93.86
2.052	93.94
2.053	94.03
2.054	94.11
2.055	94.19
2.056	94.27
2.057	94.35
2.058	94.44
2.059	94.52
2.060	94.60
2.061	94.68
2.062	94.77
2.063	94.85
2.064	94.93
2.065	95.01
2.066	95.10
2.067	95.18
2.068	95.26
2.069	95.34
2.070	95.43
2.071	95.51
2.072	95.59
2.073	95.67
2.074	95.76
2.075	95.84
2.076	95.92
2.077	96.00
2.078	96.09
2.079	96.17
2.080	96.25
2.081	96.34
2.082	96.42
2.083	96.50
2.084	96.58
2.085	96.67
2.086	96.75
2.087	96.83
2.088	96.92
2.089	97.00
2.090	97.08
2.091	97.17
2.092	97.25
2.093	97.33
2.094	97.42
2.095	97.50
2.096	97.58
2.097	97.67
2.098	97.75
2.099	97.83
2.100	97.92
2.101	98.00
2.102	98.09
2.103	98.17
2.104	98.25
2.105	98.34
2.106	98.42
2.107	98.50
2.108	98.59
2.109	98.67
2.110	98.76
2.111	98.84
2.112	98.92
2.113	99.01
2.114	99.09
2.115	99.18
2.116	99.26
2.117	99.35
2.118	99.43
2.119	99.51
2.120	99.60
2.121	99.68
2.122	99.77
2.123	99.85
2.124	99.94
2.125	100.02
2.126	100.10
2.127	100.19
2.128	100.27
2.129	100.36
2.130	100.44
2.131	100.53
2.132	100.61
2.133	100.70
2.134	100.78
2.135	100.87
2.136	100.95
2.137	101.04
2.138	101.12
2.139	101.21
2.140	101.29
2.141	101.38
2.142	101.46
2.143	101.55
2.144	101.63
2.145	101.72
2.146	101.80
2.147	101.89
2.148	101.97
2.149	102.06
2.150	102.14
2.151	102.23
2.152	102.32
2.153	102.40
2.154	102.49
2.155	102.57
2.156	102.66
2.157	102.74
2.158	102.83
2.159	102.91
2.160	103.00
2.161	103.09
2.162	103.17
2.163	103.26
2.164	103.34
2.165	103.43
2.166	103.52
2.167	103.60
2.168	103.69
2.169	103.77
2.170	103.86
2.171	103.95
2.172	104.03
2.173	104.12
2.174	104.20
2.175	104.29
2.176	104.38
2.177	104.46
2.178	104.55
2.179	104.64
2.180	104.72
2.181	104.81
2.182	104.90
2.183	104.98
2.184	105.07
2.185	105.16
2.186	105.24
2.187	105.33
2.188	105.42
2.189	105.50
2.190	105.59
2.191	105.68
2.192	105.76
2.193	105.85
2.194	105.94
2.195	106.02
2.196	106.11
2.197	106.20
2.198	106.28
2.199	106.37
2.200	106.46
2.201	106.55
2.202	106.63
2.203	106.72
2.204	106.81
2.205	106.90
2.206	106.98
2.207	107.07
2.208	107.16
2.209	107.25
2.210	107.33
2.211	107.42
2.212	107.51
2.213	107.60
2.214	107.68
2.215	107.77
2.216	107.86
2.217	107.95
2.218	108.03
2.219	108.12
2.220	108.21
2.221	108.30
2.222	108.39
2.223	108.47
2.224	108.56
2.225	108.65
2.226	108.74
2.227	108.83
2.228	108.91
2.229	109.00
2.230	109.09
2.231	109.18
2.232	109.27
2.233	109.36
2.234	109.44
2.235	109.53
2.236	109.62
2.237	109.71
2.238	109.80
2.239	109.89
2.240	109.98
2.241	110.06
2.242	110.15
2.243	110.24
2.244	110.33
2.245	110.42
2.246	110.51
2.247	110.60
2.248	110.69
2.249	110.77
2.250	110.86
2.251	110.95
2.252	111.04
2.253	111.13
2.254	111.22
2.255	111.31
2.256	111.40
2.257	111.49
2.258	111.58
2.259	111.67
2.260	111.75
2.261	111.84
2.262	111.93
2.263	112.02
2.264	112.11
2.265	112.20
2.266	112.29
2.267	112.38
2.268	112.47
2.269	112.56
2.270	112.65
2.271	112.74
2.272	112.83
2.273	112.92
2.274	113.01
2.275	113.10
2.276	113.19
2.277	113.28
2.278	113.37
2.279	113.46
2.280	113.55
2.281	113.64
2.282	113.73
2.283	113.82
2.284	113.91
2.285	114.00
2.286	114.09
2.287	114.18
2.288	114.27
2.289	114.36
2.290	114.45
2.291	114.54
2.292	114.63
2.293	114.72
2.294	114.81
2.295	114.90
2.296	114.99
2.297	115.08
2.298	115.17
2.299	115.27
2.300	115.36
2.301	115.45
2.302	115.54
2.303	115.63
2.304	115.72
2.305	115.81
2.306	115.90
2.307	115.99
2.308	116.08
2.309	116.17
2.310	116.27
2.311	116.36
2.312	116.45
2.313	116.54
2.314	116.63
2.315	116.72
2.316	116.81
2.317	116.90
2.318	117.00
2.319	117.09
2.320	117.18
2.321	117.27
2.322	117.36
2.323	117.45
2.324	117.54
2.325	117.64
2.326	117.73
2.327	117.82
2.328	117.91
2.329	118.00
2.330	118.09
2.331	118.19
2.332	118.28
2.333	118.37
2.334	118.46
2.335	118.55
2.336	118.65
2.337	118.74
2.338	118.83
2.339	118.92
2.340	119.01
2.341	119.11
2.342	119.20
2.343	119.29
2.344	119.38
2.345	119.48
2.346	119.57
2.347	119.66
2.348	119.75
2.349	119.85
2.350	119.94
2.351	120.03
2.352	120.12
2.353	120.22
2.354	120.31
2.355	120.40
2.356	120.49
2.357	120.59
2.358	120.68
2.359	120.77
2.360	120.86
2.361	120.96
2.362	121.05
2.363	121.14
2.364	121.24
2.365	121.33
2.366	121.42
2.367	121.52
2.368	121.61
2.369	121.70
2.370	121.80
2.371	121.89
2.372	121.98
2.373	122.08
2.374	122.17
2.375	122.26
2.376	122.36
2.377	122.45
2.378	122.54
2.379	122.64
2.380	122.73
2.381	122.82
2.382	122.92
2.383	123.01
2.384	123.10
2.385	123.20
2.386	123.29
2.387	123.39
2.388	123.48
2.389	123.57
2.390	123.67
2.391	123.76
2.392	123.86
2.393	123.95
2.394	124.04
2.395	124.14
2.396	124.23
2.397	124.33
2.398	124.42
2.399	124.51
2.400	124.61
2.401	124.70
2.402	124.80
2.403	124.89
2.404	124.99
2.405	125.08
2.406	125.18
2.407	125.27
2.408	125.36
2.409	125.46
2.410	125.55
2.411	125.65
2.412	125.74
2.413	125.84
2.414	125.93
2.415	126.03
2.416	126.12
2.417	126.22
2.418	126.31
2.419	126.41
2.420	126.50
2.421	126.60
2.422	126.69
2.423	126.79
2.424	126.88
2.425	126.98
2.426	127.07
2.427	127.17
2.428	127.26
2.429	127.36
2.430	127.45
2.431	127.55
2.432	127.65
2.433	127.74
2.434	127.84
2.435	127.93
2.436	128.03
2.437	128.12
2.438	128.22
2.439	128.31
2.440	128.41
2.441	128.51
2.442	128.60
2.443	128.70
2.444	128.79
2.445	128.89
2.446	128.98
2.447	129.08
2.448	129.18
2.449	129.27
2.450	129.37
2.451	129.47
2.452	129.56
2.453	129.66
2.454	129.75
2.455	129.85
2.456	129.95
2.457	130.04
2.458	130.14
2.459	130.24
2.460	130.33
2.461	130.43
2.462	130.52
2.463	130.62
2.464	130.72
2.465	130.81
2.466	130.91
2.467	131.01
2.468	131.10
2.469	131.20
2.470	131.30
2.471	131.39
2.472	131.49
2.473	131.59
2.474	131.69
2.475	131.78
2.476	131.88
2.477	131.98
2.478	132.07
2.479	132.17
2.480	132.27
2.481	132.37
2.482	132.46
2.483	132.56
2.484	132.66
2.485	132.75
2.486	132.85
2.487	132.95
2.488	133.05
2.489	133.14
2.490	133.24
2.491	133.34
2.492	133.44
2.493	133.53
2.494	133.63
2.495	133.73
2.496	133.83
2.497	133.92
2.498	134.02
2.499	134.12
2.500	134.22
2.501	134.32
2.502	134.41
2.503	134.51
2.504	134.61
2.505	134.71
2.506	134.81
2.507	134.90
2.508	135.00
2.509	135.10
2.510	135.20
2.511	135.30
2.512	135.40
2.513	135.49
2.514	135.59
2.515	135.69
2.516	135.79
2.517	135.89
2.518	135.99
2.519	136.08
2.520	136.18
2.521	136.28
2.522	136.38
2.523	136.48
2.524	136.58
2.525	136.68
2.526	136.78
2.527	136.87
2.528	136.97
2.529	137.07
2.530	137.17
2.531	137.27
2.532	137.37
2.533	137.47
2.534	137.57
2.535	137.67
2.536	137.77
2.537	137.86
2.538	137.96
2.539	138.06
2.540	138.16
2.541	138.26
2.542	138.36
2.543	138.46
2.544	138.56
2.545	138.66
2.546	138.76
2.547	138.86
2.548	138.96
2.549	139.06
2.550	139.16
2.551	139.26
2.552	139.36
2.553	139.46
2.554	139.56
2.555	139.66
2.556	139.76
2.557	139.86
2.558	139.96
2.559	140.06
2.560	140.16
2.561	140.26
2.562	140.36
2.563	140.46
2.564	140.56
2.565	140.66
2.566	140.76
2.567	140.86
2.568	140.96
2.569	141.06
2.570	141.16
2.571	141.26
2.572	141.36
2.573	141.46
2.574	141.56
2.575	141.66
2.576	141.76
2.577	141.86
2.578	141.96
2.579	142.06
2.580	142.16
2.581	142.26
2.582	142.36
2.583	142.47
2.584	142.57
2.585	142.67
2.586	142.77
2.587	142.87
2.588	142.97
2.589	143.07
2.590	143.17
2.591	143.27
2.592	143.37
2.593	143.48
2.594	143.58
2.595	143.68
2.596	143.78
2.597	143.88
2.598	143.98
2.599	144.08
2.600	144.18
2.601	144.29
2.602	144.39
2.603	144.49
2.604	144.59
2.605	144.69
2.606	144.79
2.607	144.90
2.608	145.00
2.609	145.10
2.610	145.20
2.611	145.30
2.612	145.40
2.613	145.51
2.614	145.61
2.615	145.71
2.616	145.81
2.617	145.91
2.618	146.02
2.619	146.12
2.620	146.22
2.621	146.32
2.622	146.43
2.623	146.53
2.624	146.63
2.625	146.73
2.626	146.83
2.627	146.94
2.628	147.04
2.629	147.14
2.630	147.24
2.631	147.35
2.632	147.45
2.633	147.55
2.634	147.65
2.635	147.76
2.636	147.86
2.637	147.96
2.638	148.07
2.639	148.17
2.640	148.27
2.641	148.37
2.642	148.48
2.643	148.58
2.644	148.68
2.645	148.79
2.646	148.89
2.647	148.99
2.648	149.10
2.649	149.20
2.650	149.30
2.651	149.41
2.652	149.51
2.653	149.61
2.654	149.72
2.655	149.82
2.656	149.92
2.657	150.03
2.658	150.13
2.659	150.23
2.660	150.34
2.661	150.44
2.662	150.54
2.663	150.65
2.664	150.75
2.665	150.85
2.666	150.96
2.667	151.06
2.668	151.17
2.669	151.27
2.670	151.37
2.671	151.48
2.672	151.58
2.673	151.69
2.674	151.79
2.675	151.89
2.676	152.00
2.677	152.10
2.678	152.21
2.679	152.31
2.680	152.42
2.681	152.52
2.682	152.62
2.683	152.73
2.684	152.83
2.685	152.94
2.686	153.04
2.687	153.15
2.688	153.25
2.689	153.36
2.690	153.46
2.691	153.57
2.692	153.67
2.693	153.77
2.694	153.88
2.695	153.98
2.696	154.09
2.697	154.19
2.698	154.30
2.699	154.40
2.700	154.51
2.701	154.61
2.702	154.72
2.703	154.82
2.704	154.93
2.705	155.03
2.706	155.14
2.707	155.24
2.708	155.35
2.709	155.46
2.710	155.56
2.711	155.67
2.712	155.77
2.713	155.88
2.714	155.98
2.715	156.09
2.716	156.19
2.717	156.30
2.718	156.41
2.719	156.51
2.720	156.62
2.721	156.72
2.722	156.83
2.723	156.93
2.724	157.04
2.725	157.15
2.726	157.25
2.727	157.36
2.728	157.46
2.729	157.57
2.730	157.68
2.731	157.78
2.732	157.89
2.733	157.99
2.734	158.10
2.735	158.21
2.736	158.31
2.737	158.42
2.738	158.53
2.739	158.63
2.740	158.74
2.741	158.85
2.742	158.95
2.743	159.06
2.744	159.16
2.745	159.27
2.746	159.38
2.747	159.48
2.748	159.59
2.749	159.70
2.750	159.81
2.751	159.91
2.752	160.02
2.753	160.13
2.754	160.23
2.755	160.34
2.756	160.45
2.757	160.55
2.758	160.66
2.759	160.77
2.760	160.87
2.761	160.98
2.762	161.09
2.763	161.20
2.764	161.30
2.765	161.41
2.766	161.52
2.767	161.63
2.768	161.73
2.769	161.84
2.770	161.95
2.771	162.06
2.772	162.16
2.773	162.27
2.774	162.38
2.775	162.49
2.776	162.59
2.777	162.70
2.778	162.81
2.779	162.92
2.780	163.03
2.781	163.13
2.782	163.24
2.783	163.35
2.784	163.46
2.785	163.57
2.786	163.67
2.787	163.78
2.788	163.89
2.789	164.00
2.790	164.11
2.791	164.21
2.792	164.32
2.793	164.43
2.794	164.54
2.795	164.65
2.796	164.76
2.797	164.86
2.798	164.97
2.799	165.08
2.800	165.19
2.801	165.30
2.802	165.41
2.803	165.52
2.804	165.63
2.805	165.73
2.806	165.84
2.807	165.95
2.808	166.06
2.809	166.17
2.810	166.28
2.811	166.39
2.812	166.50
2.813	166.61
2.814	166.71
2.815	166.82
2.816	166.93
2.817	167.04
2.818	167.15
2.819	167.26
2.820	167.37
2.821	167.48
2.822	167.59
2.823	167.70
2.824	167.81
2.825	167.92
2.826	168.03
2.827	168.14
2.828	168.25
2.829	168.36
2.830	168.46
2.831	168.57
2.832	168.68
2.833	168.79
2.834	168.90
2.835	169.01
2.836	169.12
2.837	169.23
2.838	169.34
2.839	169.45
2.840	169.56
2.841	169.67
2.842	169.78
2.843	169.89
2.844	170.00
2.845	170.11
2.846	170.22
2.847	170.33
2.848	170.45
2.849	170.56
2.850	170.67
2.851	170.78
2.852	170.89
2.853	171.00
2.854	171.11
2.855	171.22
2.856	171.33
2.857	171.44
2.858	171.55
2.859	171.66
2.860	171.77
2.861	171.88
2.862	171.99
2.863	172.10
2.864	172.21
2.865	172.33
2.866	172.44
2.867	172.55
2.868	172.66
2.869	172.77
2.870	172.88
2.871	172.99
2.872	173.10
2.873	173.21
2.874	173.33
2.875	173.44
2.876	173.55
2.877	173.66
2.878	173.77
2.879	173.88
2.880	173.99
2.881	174.11
2.882	174.22
2.883	174.33
2.884	174.44
2.885	174.55
2.886	174.66
2.887	174.78
2.888	174.89
2.889	175.00
2.890	175.11
2.891	175.22
2.892	175.33
2.893	175.45
2.894	175.56
2.895	175.67
2.896	175.78
2.897	175.89
2.898	176.01
2.899	176.12
2.900	176.23
2.901	176.34
2.902	176.45
2.903	176.57
2.904	176.68
2.905	176.79
2.906	176.90
2.907	177.02
2.908	177.13
2.909	177.24
2.910	177.35
2.911	177.47
2.912	177.58
2.913	177.69
2.914	177.80
2.915	177.92
2.916	178.03
2.917	178.14
2.918	178.26
2.919	178.37
2.920	178.48
2.921	178.59
2.922	178.71
2.923	178.82
2.924	178.93
2.925	179.05
2.926	179.16
2.927	179.27
2.928	179.39
2.929	179.50
2.930	179.61
2.931	179.73
2.932	179.84
2.933	179.95
2.934	180.07
2.935	180.18
2.936	180.29
2.937	180.41
2.938	180.52
2.939	180.63
2.940	180.75
2.941	180.86
2.942	180.97
2.943	181.09
2.944	181.20
2.945	181.32
2.946	181.43
2.947	181.54
2.948	181.66
2.949	181.77
2.950	181.88
2.951	182.00
2.952	182.11
2.953	182.23
2.954	182.34
2.955	182.46
2.956	182.57
2.957	182.68
2.958	182.80
2.959	182.91
2.960	183.03
2.961	183.14
2.962	183.26
2.963	183.37
2.964	183.48
2.965	183.60
2.966	183.71
2.967	183.83
2.968	183.94
2.969	184.06
2.970	184.17
2.971	184.29
2.972	184.40
2.973	184.52
2.974	184.63
2.975	184.75
2.976	184.86
2.977	184.98
2.978	185.09
2.979	185.21
2.980	185.32
2.981	185.44
2.982	185.55
2.983	185.67
2.984	185.78
2.985	185.90
2.986	186.01
2.987	186.13
2.988	186.24
2.989	186.36
2.990	186.47
2.991	186.59
2.992	186.70
2.993	186.82
2.994	186.93
2.995	187.05
2.996	187.17
2.997	187.28
2.998	187.40
2.999	187.51
3.000	187.63
3.001	187.74
3.002	187.86
3.003	187.98
3.004	188.09
3.005	188.21
3.006	188.32
3.007	188.44
3.008	188.56
3.009	188.67
3.010	188.79
3.011	188.90
3.012	189.02
3.013	189.14
3.014	189.25
3.015	189.37
3.016	189.49
3.017	189.60
3.018	189.72
3.019	189.84
3.020	189.95
3.021	190.07
3.022	190.18
3.023	190.30
3.024	190.42
3.025	190.53
3.026	190.65
3.027	190.77
3.028	190.88
3.029	191.00
3.030	191.12
3.031	191.24
3.032	191.35
3.033	191.47
3.034	191.59
3.035	191.70
3.036	191.82
3.037	191.94
3.038	192.05
3.039	192.17
3.040	192.29
3.041	192.41
3.042	192.52
3.043	192.64
3.044	192.76
3.045	192.88
3.046	192.99
3.047	193.11
3.048	193.23
3.049	193.35
3.050	193.46
3.051	193.58
3.052	193.70
3.053	193.82
3.054	193.93
3.055	194.05
3.056	194.17
3.057	194.29
3.058	194.40
3.059	194.52
3.060	194.64
3.061	194.76
3.062	194.88
3.063	194.99
3.064	195.11
3.065	195.23
3.066	195.35
3.067	195.47
3.068	195.58
3.069	195.70
3.070	195.82
3.071	195.94
3.072	196.06
3.073	196.18
3.074	196.29
3.075	196.41
3.076	196.53
3.077	196.65
3.078	196.77
3.079	196.89
3.080	197.01
3.081	197.12
3.082	197.24
3.083	197.36
3.084	197.48
3.085	197.60
3.086	197.72
3.087	197.84
3.088	197.96
3.089	198.08
3.090	198.19
3.091	198.31
3.092	198.43
3.093	198.55
3.094	198.67
3.095	198.79
3.096	198.91
3.097	199.03
3.098	199.15
3.099	199.27
3.100	199.39
3.101	199.51
3.102	199.62
3.103	199.74
3.104	199.86
3.105	199.98
3.106	200.10
3.107	200.22
3.108	200.34
3.109	200.46
3.110	200.58
3.111	200.70
3.112	200.82
3.113	200.94
3.114	201.06
3.115	201.18
3.116	201.30
3.117	201.42
3.118	201.54
3.119	201.66
3.120	201.78
3.121	201.90
3.122	202.02
3.123	202.14
3.124	202.26
3.125	202.38
3.126	202.50
3.127	202.62
3.128	202.74
3.129	202.86
3.130	202.98
3.131	203.10
3.132	203.22
3.133	203.34
3.134	203.47
3.135	203.59
3.136	203.71
3.137	203.83
3.138	203.95
3.139	204.07
3.140	204.19
3.141	204.31
3.142	204.43
3.143	204.55
3.144	204.67
3.145	204.79
3.146	204.92
3.147	205.04
3.148	205.16
3.149	205.28
3.150	205.40
3.151	205.52
3.152	205.64
3.153	205.76
3.154	205.88
3.155	206.01
3.156	206.13
3.157	206.25
3.158	206.37
3.159	206.49
3.160	206.61
3.161	206.73
3.162	206.86
3.163	206.98
3.164	207.10
3.165	207.22
3.166	207.34
3.167	207.46
3.168	207.59
3.169	207.71
3.170	207.83
3.171	207.95
3.172	208.07
3.173	208.20
3.174	208.32
3.175	208.44
3.176	208.56
3.177	208.68
3.178	208.81
3.179	208.93
3.180	209.05
3.181	209.17
3.182	209.30
3.183	209.42
3.184	209.54
3.185	209.66
3.186	209.78
3.187	209.91
3.188	210.03
3.189	210.15
3.190	210.27
3.191	210.40
3.192	210.52
3.193	210.64
3.194	210.77
3.195	210.89
3.196	211.01
3.197	211.13
3.198	211.26
3.199	211.38
3.200	211.50
3.201	211.63
3.202	211.75
3.203	211.87
3.204	211.99
3.205	212.12
3.206	212.24
3.207	212.36
3.208	212.49
3.209	212.61
3.210	212.73
3.211	212.86
3.212	212.98
3.213	213.10
3.214	213.23
3.215	213.35
3.216	213.47
3.217	213.60
3.218	213.72
3.219	213.85
3.220	213.97
3.221	214.09
3.222	214.22
3.223	214.34
3.224	214.46
3.225	214.59
3.226	214.71
3.227	214.84
3.228	214.96
3.229	215.08
3.230	215.21
3.231	215.33
3.232	215.46
3.233	215.58
3.234	215.70
3.235	215.83
3.236	215.95
3.237	216.08
3.238	216.20
3.239	216.33
3.240	216.45
3.241	216.57
3.242	216.70
3.243	216.82
3.244	216.95
3.245	217.07
3.246	217.20
3.247	217.32
3.248	217.45
3.249	217.57
3.250	217.70
3.251	217.82
3.252	217.95
3.253	218.07
3.254	218.20
3.255	218.32
3.256	218.44
3.257	218.57
3.258	218.69
3.259	218.82
3.260	218.95
3.261	219.07
3.262	219.20
3.263	219.32
3.264	219.45
3.265	219.57
3.266	219.70
3.267	219.82
3.268	219.95
3.269	220.07
3.270	220.20
3.271	220.32
3.272	220.45
3.273	220.57
3.274	220.70
3.275	220.83
3.276	220.95
3.277	221.08
3.278	221.20
3.279	221.33
3.280	221.45
3.281	221.58
3.282	221.71
3.283	221.83
3.284	221.96
3.285	222.08
3.286	222.21
3.287	222.34
3.288	222.46
3.289	222.59
3.290	222.71
3.291	222.84
3.292	222.97
3.293	223.09
3.294	223.22
3.295	223.35
3.296	223.47
3.297	223.60
3.298	223.73
3.299	223.85
3.300	223.98
3.301	224.11
3.302	224.23
3.303	224.36
3.304	224.49
3.305	224.61
3.306	224.74
3.307	224.87
3.308	224.99
3.309	225.12
3.310	225.25
3.311	225.37
3.312	225.50
3.313	225.63
3.314	225.75
3.315	225.88
3.316	226.01
3.317	226.14
3.318	226.26
3.319	226.39
3.320	226.52
3.321	226.64
3.322	226.77
3.323	226.90
3.324	227.03
3.325	227.15
3.326	227.28
3.327	227.41
3.328	227.54
3.329	227.66
3.330	227.79
3.331	227.92
3.332	228.05
3.333	228.17
3.334	228.30
3.335	228.43
3.336	228.56
3.337	228.69
3.338	228.81
3.339	228.94
3.340	229.07
3.341	229.20
3.342	229.33
3.343	229.45
3.344	229.58
3.345	229.71
3.346	229.84
3.347	229.97
3.348	230.10
3.349	230.22
3.350	230.35
3.351	230.48
3.352	230.61
3.353	230.74
3.354	230.87
3.355	230.99
3.356	231.12
3.357	231.25
3.358	231.38
3.359	231.51
3.360	231.64
3.361	231.77
3.362	231.89
3.363	232.02
3.364	232.15
3.365	232.28
3.366	232.41
3.367	232.54
3.368	232.67
3.369	232.80
3.370	232.93
3.371	233.06
3.372	233.18
3.373	233.31
3.374	233.44
3.375	233.57
3.376	233.70
3.377	233.83
3.378	233.96
3.379	234.09
3.380	234.22
3.381	234.35
3.382	234.48
3.383	234.61
3.384	234.74
3.385	234.87
3.386	235.00
3.387	235.13
3.388	235.26
3.389	235.39
3.390	235.51
3.391	235.64
3.392	235.77
3.393	235.90
3.394	236.03
3.395	236.16
3.396	236.29
3.397	236.42
3.398	236.55
3.399	236.68
3.400	236.81
3.401	236.94
3.402	237.08
3.403	237.21
3.404	237.34
3.405	237.47
3.406	237.60
3.407	237.73
3.408	237.86
3.409	237.99
3.410	238.12
3.411	238.25
3.412	238.38
3.413	238.51
3.414	238.64
3.415	238.77
3.416	238.90
3.417	239.03
3.418	239.16
3.419	239.29
3.420	239.43
3.421	239.56
3.422	239.69
3.423	239.82
3.424	239.95
3.425	240.08
3.426	240.21
3.427	240.34
3.428	240.47
3.429	240.60
3.430	240.74
3.431	240.87
3.432	241.00
3.433	241.13
3.434	241.26
3.435	241.39
3.436	241.52
3.437	241.66
3.438	241.79
3.439	241.92
3.440	242.05
3.441	242.18
3.442	242.31
3.443	242.45
3.444	242.58
3.445	242.71
3.446	242.84
3.447	242.97
3.448	243.10
3.449	243.24
3.450	243.37
3.451	243.50
3.452	243.63
3.453	243.76
3.454	243.90
3.455	244.03
3.456	244.16
3.457	244.29
3.458	244.42
3.459	244.56
3.460	244.69
3.461	244.82
3.462	244.95
3.463	245.09
3.464	245.22
3.465	245.35
3.466	245.48
3.467	245.62
3.468	245.75
3.469	245.88
3.470	246.01
3.471	246.15
3.472	246.28
3.473	246.41
3.474	246.55
3.475	246.68
3.476	246.81
3.477	246.94
3.478	247.08
3.479	247.21
3.480	247.34
3.481	247.48
3.482	247.61
3.483	247.74
3.484	247.88
3.485	248.01
3.486	248.14
3.487	248.28
3.488	248.41
3.489	248.54
3.490	248.68
3.491	248.81
3.492	248.94
3.493	249.08
3.494	249.21
