t(c)	theta_c(grad)
9.752	76.678
9.753	76.678
9.754	76.678
9.755	76.677
9.756	76.677
9.757	76.677
9.758	76.676
9.759	76.676
9.760	76.675
9.761	76.675
9.762	76.675
9.763	76.674
9.764	76.674
9.765	76.674
9.766	76.673
9.767	76.673
9.768	76.673
9.769	76.672
9.770	76.672
9.771	76.672
9.772	76.671
9.773	76.671
9.774	76.670
9.775	76.670
9.776	76.670
9.777	76.669
9.778	76.669
9.779	76.669
9.780	76.668
9.781	76.668
9.782	76.668
9.783	76.667
9.784	76.667
9.785	76.666
9.786	76.666
9.787	76.666
9.788	76.665
9.789	76.665
9.790	76.665
9.791	76.664
9.792	76.664
9.793	76.664
9.794	76.663
9.795	76.663
9.796	76.662
9.797	76.662
9.798	76.662
9.799	76.661
9.800	76.661
9.801	76.661
9.802	76.660
9.803	76.660
9.804	76.660
9.805	76.659
9.806	76.659
9.807	76.659
9.808	76.658
9.809	76.658
9.810	76.657
9.811	76.657
9.812	76.657
9.813	76.656
9.814	76.656
9.815	76.656
9.816	76.655
9.817	76.655
9.818	76.655
9.819	76.654
9.820	76.654
9.821	76.653
9.822	76.653
9.823	76.653
9.824	76.652
9.825	76.652
9.826	76.652
9.827	76.651
9.828	76.651
9.829	76.651
9.830	76.650
9.831	76.650
9.832	76.650
9.833	76.649
9.834	76.649
9.835	76.648
9.836	76.648
9.837	76.648
9.838	76.647
9.839	76.647
9.840	76.647
9.841	76.646
9.842	76.646
9.843	76.646
9.844	76.645
9.845	76.645
9.846	76.644
9.847	76.644
9.848	76.644
9.849	76.643
9.850	76.643
9.851	76.643
9.852	76.642
9.853	76.642
9.854	76.642
9.855	76.641
9.856	76.641
9.857	76.641
9.858	76.640
9.859	76.640
9.860	76.639
9.861	76.639
9.862	76.639
9.863	76.638
9.864	76.638
9.865	76.638
9.866	76.637
9.867	76.637
9.868	76.637
9.869	76.636
9.870	76.636
9.871	76.636
9.872	76.635
9.873	76.635
9.874	76.634
9.875	76.634
9.876	76.634
9.877	76.633
9.878	76.633
9.879	76.633
9.880	76.632
9.881	76.632
9.882	76.632
9.883	76.631
9.884	76.631
9.885	76.630
9.886	76.630
9.887	76.630
9.888	76.629
9.889	76.629
9.890	76.629
9.891	76.628
9.892	76.628
9.893	76.628
9.894	76.627
9.895	76.627
9.896	76.627
9.897	76.626
9.898	76.626
9.899	76.625
9.900	76.625
9.901	76.625
9.902	76.624
9.903	76.624
9.904	76.624
9.905	76.623
9.906	76.623
9.907	76.623
9.908	76.622
9.909	76.622
9.910	76.622
9.911	76.621
9.912	76.621
9.913	76.620
9.914	76.620
9.915	76.620
9.916	76.619
9.917	76.619
9.918	76.619
9.919	76.618
9.920	76.618
9.921	76.618
9.922	76.617
9.923	76.617
9.924	76.617
9.925	76.616
9.926	76.616
9.927	76.615
9.928	76.615
9.929	76.615
9.930	76.614
9.931	76.614
9.932	76.614
9.933	76.613
9.934	76.613
9.935	76.613
9.936	76.612
9.937	76.612
9.938	76.612
9.939	76.611
9.940	76.611
9.941	76.610
9.942	76.610
9.943	76.610
9.944	76.609
9.945	76.609
9.946	76.609
9.947	76.608
9.948	76.608
9.949	76.608
9.950	76.607
9.951	76.607
9.952	76.607
9.953	76.606
9.954	76.606
9.955	76.605
9.956	76.605
9.957	76.605
9.958	76.604
9.959	76.604
9.960	76.604
9.961	76.603
9.962	76.603
9.963	76.603
9.964	76.602
9.965	76.602
9.966	76.602
9.967	76.601
9.968	76.601
9.969	76.600
9.970	76.600
9.971	76.600
9.972	76.599
9.973	76.599
9.974	76.599
9.975	76.598
9.976	76.598
9.977	76.598
9.978	76.597
9.979	76.597
9.980	76.597
9.981	76.596
9.982	76.596
9.983	76.595
9.984	76.595
9.985	76.595
9.986	76.594
9.987	76.594
9.988	76.594
9.989	76.593
9.990	76.593
9.991	76.593
9.992	76.592
9.993	76.592
9.994	76.592
9.995	76.591
9.996	76.591
9.997	76.590
9.998	76.590
9.999	76.590
10.000	76.589
10.001	76.589
10.002	76.589
10.003	76.588
10.004	76.588
10.005	76.588
10.006	76.587
10.007	76.587
10.008	76.587
10.009	76.586
10.010	76.586
10.011	76.585
10.012	76.585
10.013	76.585
10.014	76.584
10.015	76.584
10.016	76.584
10.017	76.583
10.018	76.583
10.019	76.583
10.020	76.582
10.021	76.582
10.022	76.582
10.023	76.581
10.024	76.581
10.025	76.580
10.026	76.580
10.027	76.580
10.028	76.579
10.029	76.579
10.030	76.579
10.031	76.578
10.032	76.578
10.033	76.578
10.034	76.577
10.035	76.577
10.036	76.577
10.037	76.576
10.038	76.576
10.039	76.576
10.040	76.575
10.041	76.575
10.042	76.574
10.043	76.574
10.044	76.574
10.045	76.573
10.046	76.573
10.047	76.573
10.048	76.572
10.049	76.572
10.050	76.572
10.051	76.571
10.052	76.571
10.053	76.571
10.054	76.570
10.055	76.570
10.056	76.569
10.057	76.569
10.058	76.569
10.059	76.568
10.060	76.568
10.061	76.568
10.062	76.567
10.063	76.567
10.064	76.567
10.065	76.566
10.066	76.566
10.067	76.566
10.068	76.565
10.069	76.565
10.070	76.565
10.071	76.564
10.072	76.564
10.073	76.563
10.074	76.563
10.075	76.563
10.076	76.562
10.077	76.562
10.078	76.562
10.079	76.561
10.080	76.561
10.081	76.561
10.082	76.560
10.083	76.560
10.084	76.560
10.085	76.559
10.086	76.559
10.087	76.558
10.088	76.558
10.089	76.558
10.090	76.557
10.091	76.557
10.092	76.557
10.093	76.556
10.094	76.556
10.095	76.556
10.096	76.555
10.097	76.555
10.098	76.555
10.099	76.554
10.100	76.554
10.101	76.554
10.102	76.553
10.103	76.553
10.104	76.552
10.105	76.552
10.106	76.552
10.107	76.551
10.108	76.551
10.109	76.551
10.110	76.550
10.111	76.550
10.112	76.550
10.113	76.549
10.114	76.549
10.115	76.549
10.116	76.548
10.117	76.548
10.118	76.548
10.119	76.547
10.120	76.547
10.121	76.546
10.122	76.546
10.123	76.546
10.124	76.545
10.125	76.545
10.126	76.545
10.127	76.544
10.128	76.544
10.129	76.544
10.130	76.543
10.131	76.543
10.132	76.543
10.133	76.542
10.134	76.542
10.135	76.541
10.136	76.541
10.137	76.541
10.138	76.540
10.139	76.540
10.140	76.540
10.141	76.539
10.142	76.539
10.143	76.539
10.144	76.538
10.145	76.538
10.146	76.538
10.147	76.537
10.148	76.537
10.149	76.537
10.150	76.536
10.151	76.536
10.152	76.535
10.153	76.535
10.154	76.535
10.155	76.534
10.156	76.534
10.157	76.534
10.158	76.533
10.159	76.533
10.160	76.533
10.161	76.532
10.162	76.532
10.163	76.532
10.164	76.531
10.165	76.531
10.166	76.531
10.167	76.530
10.168	76.530
10.169	76.529
10.170	76.529
10.171	76.529
10.172	76.528
10.173	76.528
10.174	76.528
10.175	76.527
10.176	76.527
10.177	76.527
10.178	76.526
10.179	76.526
10.180	76.526
10.181	76.525
10.182	76.525
10.183	76.525
10.184	76.524
10.185	76.524
10.186	76.523
10.187	76.523
10.188	76.523
10.189	76.522
10.190	76.522
10.191	76.522
10.192	76.521
10.193	76.521
10.194	76.521
10.195	76.520
10.196	76.520
10.197	76.520
10.198	76.519
10.199	76.519
10.200	76.519
10.201	76.518
10.202	76.518
10.203	76.518
10.204	76.517
10.205	76.517
10.206	76.516
10.207	76.516
10.208	76.516
10.209	76.515
10.210	76.515
10.211	76.515
10.212	76.514
10.213	76.514
10.214	76.514
10.215	76.513
10.216	76.513
10.217	76.513
10.218	76.512
10.219	76.512
10.220	76.512
10.221	76.511
10.222	76.511
10.223	76.510
10.224	76.510
10.225	76.510
10.226	76.509
10.227	76.509
10.228	76.509
10.229	76.508
10.230	76.508
10.231	76.508
10.232	76.507
10.233	76.507
10.234	76.507
10.235	76.506
10.236	76.506
10.237	76.506
10.238	76.505
10.239	76.505
10.240	76.504
10.241	76.504
10.242	76.504
10.243	76.503
10.244	76.503
10.245	76.503
10.246	76.502
10.247	76.502
10.248	76.502
10.249	76.501
10.250	76.501
10.251	76.501
10.252	76.500
10.253	76.500
10.254	76.500
10.255	76.499
10.256	76.499
10.257	76.499
10.258	76.498
10.259	76.498
10.260	76.497
10.261	76.497
10.262	76.497
10.263	76.496
10.264	76.496
10.265	76.496
10.266	76.495
10.267	76.495
10.268	76.495
10.269	76.494
10.270	76.494
10.271	76.494
10.272	76.493
10.273	76.493
10.274	76.493
10.275	76.492
10.276	76.492
10.277	76.492
10.278	76.491
10.279	76.491
10.280	76.490
10.281	76.490
10.282	76.490
10.283	76.489
10.284	76.489
10.285	76.489
10.286	76.488
10.287	76.488
10.288	76.488
10.289	76.487
10.290	76.487
10.291	76.487
10.292	76.486
10.293	76.486
10.294	76.486
10.295	76.485
10.296	76.485
10.297	76.484
10.298	76.484
10.299	76.484
10.300	76.483
10.301	76.483
10.302	76.483
10.303	76.482
10.304	76.482
10.305	76.482
10.306	76.481
10.307	76.481
10.308	76.481
10.309	76.480
10.310	76.480
10.311	76.480
10.312	76.479
10.313	76.479
10.314	76.479
10.315	76.478
10.316	76.478
10.317	76.477
10.318	76.477
10.319	76.477
10.320	76.476
10.321	76.476
10.322	76.476
10.323	76.475
10.324	76.475
10.325	76.475
10.326	76.474
10.327	76.474
10.328	76.474
10.329	76.473
10.330	76.473
10.331	76.473
10.332	76.472
10.333	76.472
10.334	76.472
10.335	76.471
10.336	76.471
10.337	76.470
10.338	76.470
10.339	76.470
10.340	76.469
10.341	76.469
10.342	76.469
10.343	76.468
10.344	76.468
10.345	76.468
10.346	76.467
10.347	76.467
10.348	76.467
10.349	76.466
10.350	76.466
10.351	76.466
10.352	76.465
10.353	76.465
10.354	76.465
10.355	76.464
10.356	76.464
10.357	76.464
10.358	76.463
10.359	76.463
10.360	76.462
10.361	76.462
10.362	76.462
10.363	76.461
10.364	76.461
10.365	76.461
10.366	76.460
10.367	76.460
10.368	76.460
10.369	76.459
10.370	76.459
10.371	76.459
10.372	76.458
10.373	76.458
10.374	76.458
10.375	76.457
10.376	76.457
10.377	76.457
10.378	76.456
10.379	76.456
10.380	76.455
10.381	76.455
10.382	76.455
10.383	76.454
10.384	76.454
10.385	76.454
10.386	76.453
10.387	76.453
10.388	76.453
10.389	76.452
10.390	76.452
10.391	76.452
10.392	76.451
10.393	76.451
10.394	76.451
10.395	76.450
10.396	76.450
10.397	76.450
10.398	76.449
10.399	76.449
10.400	76.449
10.401	76.448
10.402	76.448
10.403	76.447
10.404	76.447
10.405	76.447
10.406	76.446
10.407	76.446
10.408	76.446
10.409	76.445
10.410	76.445
10.411	76.445
10.412	76.444
10.413	76.444
10.414	76.444
10.415	76.443
10.416	76.443
10.417	76.443
10.418	76.442
10.419	76.442
10.420	76.442
10.421	76.441
10.422	76.441
10.423	76.441
10.424	76.440
10.425	76.440
10.426	76.439
10.427	76.439
10.428	76.439
10.429	76.438
10.430	76.438
10.431	76.438
10.432	76.437
10.433	76.437
10.434	76.437
10.435	76.436
10.436	76.436
10.437	76.436
10.438	76.435
10.439	76.435
10.440	76.435
10.441	76.434
10.442	76.434
10.443	76.434
10.444	76.433
10.445	76.433
10.446	76.433
10.447	76.432
10.448	76.432
10.449	76.431
10.450	76.431
10.451	76.431
10.452	76.430
10.453	76.430
10.454	76.430
10.455	76.429
10.456	76.429
10.457	76.429
10.458	76.428
10.459	76.428
10.460	76.428
10.461	76.427
10.462	76.427
10.463	76.427
10.464	76.426
10.465	76.426
10.466	76.426
10.467	76.425
10.468	76.425
10.469	76.425
10.470	76.424
10.471	76.424
10.472	76.423
10.473	76.423
10.474	76.423
10.475	76.422
10.476	76.422
10.477	76.422
10.478	76.421
10.479	76.421
10.480	76.421
10.481	76.420
10.482	76.420
10.483	76.420
10.484	76.419
10.485	76.419
10.486	76.419
10.487	76.418
10.488	76.418
10.489	76.418
10.490	76.417
10.491	76.417
10.492	76.417
10.493	76.416
10.494	76.416
10.495	76.416
10.496	76.415
10.497	76.415
10.498	76.414
10.499	76.414
10.500	76.414
10.501	76.413
10.502	76.413
10.503	76.413
10.504	76.412
10.505	76.412
10.506	76.412
10.507	76.411
10.508	76.411
10.509	76.411
10.510	76.410
10.511	76.410
10.512	76.410
10.513	76.409
10.514	76.409
10.515	76.409
10.516	76.408
10.517	76.408
10.518	76.408
10.519	76.407
10.520	76.407
10.521	76.407
10.522	76.406
10.523	76.406
10.524	76.405
10.525	76.405
10.526	76.405
10.527	76.404
10.528	76.404
10.529	76.404
10.530	76.403
10.531	76.403
10.532	76.403
10.533	76.402
10.534	76.402
10.535	76.402
10.536	76.401
10.537	76.401
10.538	76.401
10.539	76.400
10.540	76.400
10.541	76.400
10.542	76.399
10.543	76.399
10.544	76.399
10.545	76.398
10.546	76.398
10.547	76.398
10.548	76.397
10.549	76.397
10.550	76.396
10.551	76.396
10.552	76.396
10.553	76.395
10.554	76.395
10.555	76.395
10.556	76.394
10.557	76.394
10.558	76.394
10.559	76.393
10.560	76.393
10.561	76.393
10.562	76.392
10.563	76.392
10.564	76.392
10.565	76.391
10.566	76.391
10.567	76.391
10.568	76.390
10.569	76.390
10.570	76.390
10.571	76.389
10.572	76.389
10.573	76.389
10.574	76.388
10.575	76.388
10.576	76.388
10.577	76.387
10.578	76.387
10.579	76.386
10.580	76.386
10.581	76.386
10.582	76.385
10.583	76.385
10.584	76.385
10.585	76.384
10.586	76.384
10.587	76.384
10.588	76.383
10.589	76.383
10.590	76.383
10.591	76.382
10.592	76.382
10.593	76.382
10.594	76.381
10.595	76.381
10.596	76.381
10.597	76.380
10.598	76.380
10.599	76.380
10.600	76.379
10.601	76.379
10.602	76.379
10.603	76.378
10.604	76.378
10.605	76.378
10.606	76.377
10.607	76.377
10.608	76.376
10.609	76.376
10.610	76.376
10.611	76.375
10.612	76.375
10.613	76.375
10.614	76.374
10.615	76.374
10.616	76.374
10.617	76.373
10.618	76.373
10.619	76.373
10.620	76.372
10.621	76.372
10.622	76.372
10.623	76.371
10.624	76.371
10.625	76.371
10.626	76.370
10.627	76.370
10.628	76.370
10.629	76.369
10.630	76.369
10.631	76.369
10.632	76.368
10.633	76.368
10.634	76.368
10.635	76.367
10.636	76.367
10.637	76.367
10.638	76.366
10.639	76.366
10.640	76.365
10.641	76.365
10.642	76.365
10.643	76.364
10.644	76.364
10.645	76.364
10.646	76.363
10.647	76.363
10.648	76.363
10.649	76.362
10.650	76.362
10.651	76.362
10.652	76.361
10.653	76.361
10.654	76.361
10.655	76.360
10.656	76.360
10.657	76.360
10.658	76.359
10.659	76.359
10.660	76.359
10.661	76.358
10.662	76.358
10.663	76.358
10.664	76.357
10.665	76.357
10.666	76.357
10.667	76.356
10.668	76.356
10.669	76.356
10.670	76.355
10.671	76.355
10.672	76.355
10.673	76.354
10.674	76.354
10.675	76.353
10.676	76.353
10.677	76.353
10.678	76.352
10.679	76.352
10.680	76.352
10.681	76.351
10.682	76.351
10.683	76.351
10.684	76.350
10.685	76.350
10.686	76.350
10.687	76.349
10.688	76.349
10.689	76.349
10.690	76.348
10.691	76.348
10.692	76.348
10.693	76.347
10.694	76.347
10.695	76.347
10.696	76.346
10.697	76.346
10.698	76.346
10.699	76.345
10.700	76.345
10.701	76.345
10.702	76.344
10.703	76.344
10.704	76.344
10.705	76.343
10.706	76.343
10.707	76.343
10.708	76.342
10.709	76.342
10.710	76.341
10.711	76.341
10.712	76.341
10.713	76.340
10.714	76.340
10.715	76.340
10.716	76.339
10.717	76.339
10.718	76.339
10.719	76.338
10.720	76.338
10.721	76.338
10.722	76.337
10.723	76.337
10.724	76.337
10.725	76.336
10.726	76.336
10.727	76.336
10.728	76.335
10.729	76.335
10.730	76.335
10.731	76.334
10.732	76.334
10.733	76.334
10.734	76.333
10.735	76.333
10.736	76.333
10.737	76.332
10.738	76.332
10.739	76.332
10.740	76.331
10.741	76.331
10.742	76.331
10.743	76.330
10.744	76.330
10.745	76.330
10.746	76.329
10.747	76.329
10.748	76.328
10.749	76.328
10.750	76.328
10.751	76.327
10.752	76.327
10.753	76.327
10.754	76.326
10.755	76.326
10.756	76.326
10.757	76.325
10.758	76.325
10.759	76.325
10.760	76.324
10.761	76.324
10.762	76.324
10.763	76.323
10.764	76.323
10.765	76.323
10.766	76.322
10.767	76.322
10.768	76.322
10.769	76.321
10.770	76.321
10.771	76.321
10.772	76.320
10.773	76.320
10.774	76.320
10.775	76.319
10.776	76.319
10.777	76.319
10.778	76.318
10.779	76.318
10.780	76.318
10.781	76.317
10.782	76.317
10.783	76.317
10.784	76.316
10.785	76.316
10.786	76.316
10.787	76.315
10.788	76.315
10.789	76.314
10.790	76.314
10.791	76.314
10.792	76.313
10.793	76.313
10.794	76.313
10.795	76.312
10.796	76.312
10.797	76.312
10.798	76.311
10.799	76.311
10.800	76.311
10.801	76.310
10.802	76.310
10.803	76.310
10.804	76.309
10.805	76.309
10.806	76.309
10.807	76.308
10.808	76.308
10.809	76.308
10.810	76.307
10.811	76.307
10.812	76.307
10.813	76.306
10.814	76.306
10.815	76.306
10.816	76.305
10.817	76.305
10.818	76.305
10.819	76.304
10.820	76.304
10.821	76.304
10.822	76.303
10.823	76.303
10.824	76.303
10.825	76.302
10.826	76.302
10.827	76.302
10.828	76.301
10.829	76.301
10.830	76.301
10.831	76.300
10.832	76.300
10.833	76.300
10.834	76.299
10.835	76.299
10.836	76.298
10.837	76.298
10.838	76.298
10.839	76.297
10.840	76.297
10.841	76.297
10.842	76.296
10.843	76.296
10.844	76.296
10.845	76.295
10.846	76.295
10.847	76.295
10.848	76.294
10.849	76.294
10.850	76.294
10.851	76.293
10.852	76.293
10.853	76.293
10.854	76.292
10.855	76.292
10.856	76.292
10.857	76.291
10.858	76.291
10.859	76.291
10.860	76.290
10.861	76.290
10.862	76.290
10.863	76.289
10.864	76.289
10.865	76.289
10.866	76.288
10.867	76.288
10.868	76.288
10.869	76.287
10.870	76.287
10.871	76.287
10.872	76.286
10.873	76.286
10.874	76.286
10.875	76.285
10.876	76.285
10.877	76.285
10.878	76.284
10.879	76.284
10.880	76.284
10.881	76.283
10.882	76.283
10.883	76.283
10.884	76.282
10.885	76.282
10.886	76.282
10.887	76.281
10.888	76.281
10.889	76.280
10.890	76.280
10.891	76.280
10.892	76.279
10.893	76.279
10.894	76.279
10.895	76.278
10.896	76.278
10.897	76.278
10.898	76.277
10.899	76.277
10.900	76.277
10.901	76.276
10.902	76.276
10.903	76.276
10.904	76.275
10.905	76.275
10.906	76.275
10.907	76.274
10.908	76.274
10.909	76.274
10.910	76.273
10.911	76.273
10.912	76.273
10.913	76.272
10.914	76.272
10.915	76.272
10.916	76.271
10.917	76.271
10.918	76.271
10.919	76.270
10.920	76.270
10.921	76.270
10.922	76.269
10.923	76.269
10.924	76.269
10.925	76.268
10.926	76.268
10.927	76.268
10.928	76.267
10.929	76.267
10.930	76.267
10.931	76.266
10.932	76.266
10.933	76.266
10.934	76.265
10.935	76.265
10.936	76.265
10.937	76.264
10.938	76.264
10.939	76.264
10.940	76.263
10.941	76.263
10.942	76.263
10.943	76.262
10.944	76.262
10.945	76.262
10.946	76.261
10.947	76.261
10.948	76.261
10.949	76.260
10.950	76.260
10.951	76.259
10.952	76.259
10.953	76.259
10.954	76.258
10.955	76.258
10.956	76.258
10.957	76.257
10.958	76.257
10.959	76.257
10.960	76.256
10.961	76.256
10.962	76.256
10.963	76.255
10.964	76.255
10.965	76.255
10.966	76.254
10.967	76.254
10.968	76.254
10.969	76.253
10.970	76.253
10.971	76.253
10.972	76.252
10.973	76.252
10.974	76.252
10.975	76.251
10.976	76.251
10.977	76.251
10.978	76.250
10.979	76.250
10.980	76.250
10.981	76.249
10.982	76.249
10.983	76.249
10.984	76.248
10.985	76.248
10.986	76.248
10.987	76.247
10.988	76.247
10.989	76.247
10.990	76.246
10.991	76.246
10.992	76.246
10.993	76.245
10.994	76.245
10.995	76.245
10.996	76.244
10.997	76.244
10.998	76.244
10.999	76.243
11.000	76.243
11.001	76.243
11.002	76.242
11.003	76.242
11.004	76.242
11.005	76.241
11.006	76.241
11.007	76.241
11.008	76.240
11.009	76.240
11.010	76.240
11.011	76.239
11.012	76.239
11.013	76.239
11.014	76.238
11.015	76.238
11.016	76.238
11.017	76.237
11.018	76.237
11.019	76.237
11.020	76.236
11.021	76.236
11.022	76.236
11.023	76.235
11.024	76.235
11.025	76.235
11.026	76.234
11.027	76.234
11.028	76.234
11.029	76.233
11.030	76.233
11.031	76.233
11.032	76.232
11.033	76.232
11.034	76.231
11.035	76.231
11.036	76.231
11.037	76.230
11.038	76.230
11.039	76.230
11.040	76.229
11.041	76.229
11.042	76.229
11.043	76.228
11.044	76.228
11.045	76.228
11.046	76.227
11.047	76.227
11.048	76.227
11.049	76.226
11.050	76.226
11.051	76.226
11.052	76.225
11.053	76.225
11.054	76.225
11.055	76.224
11.056	76.224
11.057	76.224
11.058	76.223
11.059	76.223
11.060	76.223
11.061	76.222
11.062	76.222
11.063	76.222
11.064	76.221
11.065	76.221
11.066	76.221
11.067	76.220
11.068	76.220
11.069	76.220
11.070	76.219
11.071	76.219
11.072	76.219
11.073	76.218
11.074	76.218
11.075	76.218
11.076	76.217
11.077	76.217
11.078	76.217
11.079	76.216
11.080	76.216
11.081	76.216
11.082	76.215
11.083	76.215
11.084	76.215
11.085	76.214
11.086	76.214
11.087	76.214
11.088	76.213
11.089	76.213
11.090	76.213
11.091	76.212
11.092	76.212
11.093	76.212
11.094	76.211
11.095	76.211
11.096	76.211
11.097	76.210
11.098	76.210
11.099	76.210
11.100	76.209
11.101	76.209
11.102	76.209
11.103	76.208
11.104	76.208
11.105	76.208
11.106	76.207
11.107	76.207
11.108	76.207
11.109	76.206
11.110	76.206
11.111	76.206
11.112	76.205
11.113	76.205
11.114	76.205
11.115	76.204
11.116	76.204
11.117	76.204
11.118	76.203
11.119	76.203
11.120	76.203
11.121	76.202
11.122	76.202
11.123	76.202
11.124	76.201
11.125	76.201
11.126	76.201
11.127	76.200
11.128	76.200
11.129	76.200
11.130	76.199
11.131	76.199
11.132	76.199
11.133	76.198
11.134	76.198
11.135	76.198
11.136	76.197
11.137	76.197
11.138	76.197
11.139	76.196
11.140	76.196
11.141	76.196
11.142	76.195
11.143	76.195
11.144	76.195
11.145	76.194
11.146	76.194
11.147	76.194
11.148	76.193
11.149	76.193
11.150	76.193
11.151	76.192
11.152	76.192
11.153	76.192
11.154	76.191
11.155	76.191
11.156	76.191
11.157	76.190
11.158	76.190
11.159	76.190
11.160	76.189
11.161	76.189
11.162	76.189
11.163	76.188
11.164	76.188
11.165	76.188
11.166	76.187
11.167	76.187
11.168	76.187
11.169	76.186
11.170	76.186
11.171	76.186
11.172	76.185
11.173	76.185
11.174	76.185
11.175	76.184
11.176	76.184
11.177	76.184
11.178	76.183
11.179	76.183
11.180	76.183
11.181	76.182
11.182	76.182
11.183	76.182
11.184	76.181
11.185	76.181
11.186	76.181
11.187	76.180
11.188	76.180
11.189	76.180
11.190	76.179
11.191	76.179
11.192	76.179
11.193	76.178
11.194	76.178
11.195	76.178
11.196	76.177
11.197	76.177
11.198	76.177
11.199	76.176
11.200	76.176
11.201	76.176
11.202	76.175
11.203	76.175
11.204	76.175
11.205	76.174
11.206	76.174
11.207	76.174
11.208	76.173
11.209	76.173
11.210	76.173
11.211	76.172
11.212	76.172
11.213	76.172
11.214	76.171
11.215	76.171
11.216	76.171
11.217	76.170
11.218	76.170
11.219	76.170
11.220	76.169
11.221	76.169
11.222	76.169
11.223	76.168
11.224	76.168
11.225	76.168
11.226	76.167
11.227	76.167
11.228	76.167
11.229	76.166
11.230	76.166
11.231	76.166
11.232	76.165
11.233	76.165
11.234	76.165
11.235	76.164
11.236	76.164
11.237	76.164
11.238	76.163
11.239	76.163
11.240	76.163
11.241	76.162
11.242	76.162
11.243	76.162
11.244	76.161
11.245	76.161
11.246	76.161
11.247	76.160
11.248	76.160
11.249	76.160
11.250	76.159
11.251	76.159
11.252	76.159
11.253	76.158
11.254	76.158
11.255	76.158
11.256	76.157
11.257	76.157
11.258	76.157
11.259	76.156
11.260	76.156
11.261	76.156
11.262	76.155
11.263	76.155
11.264	76.155
11.265	76.154
11.266	76.154
11.267	76.154
11.268	76.153
11.269	76.153
11.270	76.153
11.271	76.152
11.272	76.152
11.273	76.152
11.274	76.151
11.275	76.151
11.276	76.151
11.277	76.150
11.278	76.150
11.279	76.150
11.280	76.149
11.281	76.149
11.282	76.149
11.283	76.148
11.284	76.148
11.285	76.148
11.286	76.147
11.287	76.147
11.288	76.147
11.289	76.146
11.290	76.146
11.291	76.146
11.292	76.145
11.293	76.145
11.294	76.145
11.295	76.144
11.296	76.144
11.297	76.144
11.298	76.143
11.299	76.143
11.300	76.143
11.301	76.142
11.302	76.142
11.303	76.142
11.304	76.141
11.305	76.141
11.306	76.141
11.307	76.140
11.308	76.140
11.309	76.140
11.310	76.139
11.311	76.139
11.312	76.139
11.313	76.138
11.314	76.138
11.315	76.138
11.316	76.137
11.317	76.137
11.318	76.137
11.319	76.136
11.320	76.136
11.321	76.136
11.322	76.135
11.323	76.135
11.324	76.135
11.325	76.134
11.326	76.134
11.327	76.134
11.328	76.133
11.329	76.133
11.330	76.133
11.331	76.132
11.332	76.132
11.333	76.132
11.334	76.131
11.335	76.131
11.336	76.131
11.337	76.130
11.338	76.130
11.339	76.130
11.340	76.129
11.341	76.129
11.342	76.129
11.343	76.128
11.344	76.128
11.345	76.128
11.346	76.127
11.347	76.127
11.348	76.127
11.349	76.126
11.350	76.126
11.351	76.126
11.352	76.125
11.353	76.125
11.354	76.125
11.355	76.124
11.356	76.124
11.357	76.124
11.358	76.123
11.359	76.123
11.360	76.123
